id,mentioned_comp_name,category,keywords
37281020,เมืองไทยประกันชีวิต,life,"['เมืองไทยประกันชีวิต', 'เมืองไทย', 'muangthai', 'mtl', 'ประกันชีวิตสีชมพู']"
37281020,ไทยประกันชีวิต,life,"['ไทยประกันชีวิต', 'ไทยประกัน']"
37281020,ไทยประกันชีวิต,life,"['ไทยประกันชีวิต', 'ไทยประกัน']"
37281020,ไทยประกันชีวิต,life,"['ไทยประกันชีวิต', 'ไทยประกัน']"
37281020,เมืองไทยประกันภัย,non_life,['เมืองไทยประกันภัย']
37281020,เมืองไทยประกันภัย,non_life,['เมืองไทยประกันภัย']
37281020,เมืองไทยประกันภัย,non_life,['เมืองไทยประกันภัย']
37281020,ไทยประกันภัย,non_life,['ไทยประกันภัย']
37281020,ไทยประกันภัย,non_life,['ไทยประกันภัย']
37281020,ไทยประกันภัย,non_life,['ไทยประกันภัย']
37281020,กสิกรไทย,broker,"['กสิกร', 'k bank', 'แบงค์เขียว']"
37281020,กสิกรไทย,broker,"['กสิกร', 'k bank', 'แบงค์เขียว']"
37281020,กสิกรไทย,broker,"['กสิกร', 'k bank', 'แบงค์เขียว']"
37286245,,,
37290863,,,
37291037,วิริยะประกันภัย,non_life,"['วิริยะ', 'viriyah', 'วรย', 'วิริยา']"
37291037,วิริยะประกันภัย,non_life,"['วิริยะ', 'viriyah', 'วรย', 'วิริยา']"
37291037,สินมั่นคง,non_life,"['สินมั่นคง', 'สินมั่งคง']"
37291037,สินมั่นคง,non_life,"['สินมั่นคง', 'สินมั่งคง']"
37291037,TISCO Insure,broker,['ทิสโก้']
37291037,TISCO Insure,broker,['ทิสโก้']
37291738,,,
37301756,,,
37333050,,,
37354554,,,
37356453,Krungthai AXA,non_life,"['กรุงไทยแอกซ่า', 'axa', 'แอกซ่า', 'แอกซา', 'เเอกซ่า', 'แอคซ่า', 'เเอคซา', 'กรุงไทยแอกซา', 'แอ๊คซ่า', 'แอ๊กซ่า', 'เเอกซ่า', 'axxa']"
37362685,,,
37362849,LMG,non_life,"['lmg', 'แอลเอ็มจี']"
37363968,Allianz Ayudhya,life,"['allianz', 'อลิอันซ์', 'อลิอันซ์อยุธยา', 'azay', 'อริอันซ์ อยุธยา', 'อลิอันช์', 'alianz ayudhya', 'az y']"
37379207,Krungthai AXA,non_life,"['กรุงไทยแอกซ่า', 'axa', 'แอกซ่า', 'แอกซา', 'เเอกซ่า', 'แอคซ่า', 'เเอคซา', 'กรุงไทยแอกซา', 'แอ๊คซ่า', 'แอ๊กซ่า', 'เเอกซ่า', 'axxa']"
37379207,กรุงเทพประกันภัย,non_life,"['กรุงเทพประกันภัย', 'bangkok insurance', 'กรุงเทพ', 'bki']"
37384808,ไทยประกันชีวิต,life,"['ไทยประกันชีวิต', 'ไทยประกัน']"
37389359,AIA,life,"['aia', 'เอไอเอ']"
37396068,AIA,life,"['aia', 'เอไอเอ']"
37396672,ธนชาตประกันภัย,non_life,"['ธนชาตประกันภัย', 'ธนชาต', 'ธนชาติ', 'ประกันภัยสีส้ม']"
37412581,AIA,life,"['aia', 'เอไอเอ']"
37412581,AIA,life,"['aia', 'เอไอเอ']"
37412581,Krungthai AXA,non_life,"['กรุงไทยแอกซ่า', 'axa', 'แอกซ่า', 'แอกซา', 'เเอกซ่า', 'แอคซ่า', 'เเอคซา', 'กรุงไทยแอกซา', 'แอ๊คซ่า', 'แอ๊กซ่า', 'เเอกซ่า', 'axxa']"
37412581,Krungthai AXA,non_life,"['กรุงไทยแอกซ่า', 'axa', 'แอกซ่า', 'แอกซา', 'เเอกซ่า', 'แอคซ่า', 'เเอคซา', 'กรุงไทยแอกซา', 'แอ๊คซ่า', 'แอ๊กซ่า', 'เเอกซ่า', 'axxa']"
37414350,ไทยประกันชีวิต,life,"['ไทยประกันชีวิต', 'ไทยประกัน']"
37416951,,,
37417864,เมืองไทยประกันชีวิต,life,"['เมืองไทยประกันชีวิต', 'เมืองไทย', 'muangthai', 'mtl', 'ประกันชีวิตสีชมพู']"
37420829,Krungthai AXA,non_life,"['กรุงไทยแอกซ่า', 'axa', 'แอกซ่า', 'แอกซา', 'เเอกซ่า', 'แอคซ่า', 'เเอคซา', 'กรุงไทยแอกซา', 'แอ๊คซ่า', 'แอ๊กซ่า', 'เเอกซ่า', 'axxa']"
37423701,,,
37425348,Krungthai AXA,non_life,"['กรุงไทยแอกซ่า', 'axa', 'แอกซ่า', 'แอกซา', 'เเอกซ่า', 'แอคซ่า', 'เเอคซา', 'กรุงไทยแอกซา', 'แอ๊คซ่า', 'แอ๊กซ่า', 'เเอกซ่า', 'axxa']"
37426750,วิริยะประกันภัย,non_life,"['วิริยะ', 'viriyah', 'วรย', 'วิริยา']"
37433436,Krungthai AXA,non_life,"['กรุงไทยแอกซ่า', 'axa', 'แอกซ่า', 'แอกซา', 'เเอกซ่า', 'แอคซ่า', 'เเอคซา', 'กรุงไทยแอกซา', 'แอ๊คซ่า', 'แอ๊กซ่า', 'เเอกซ่า', 'axxa']"
37442705,,,
37447185,,,
37450690,Chubb,non_life,"['chubb', 'ชับบ์', 'chuub', 'ชับ สามัคคี']"
37452114,,,
37456287,วิริยะประกันภัย,non_life,"['วิริยะ', 'viriyah', 'วรย', 'วิริยา']"
37456783,Chubb,non_life,"['chubb', 'ชับบ์', 'chuub', 'ชับ สามัคคี']"
37456783,Chubb,non_life,"['chubb', 'ชับบ์', 'chuub', 'ชับ สามัคคี']"
37456783,Krungsri First Choice,broker,"['first choice', 'กรุงศรี เฟิร์สช้อยส์', 'กรุงศรีเฟิร์สช้อย', 'เฟิสช้อย', 'เฟริสช้อย']"
37456783,Krungsri First Choice,broker,"['first choice', 'กรุงศรี เฟิร์สช้อยส์', 'กรุงศรีเฟิร์สช้อย', 'เฟิสช้อย', 'เฟริสช้อย']"
37461614,,,
37462724,ธนชาตประกันภัย,non_life,"['ธนชาตประกันภัย', 'ธนชาต', 'ธนชาติ', 'ประกันภัยสีส้ม']"
37462779,กรุงเทพประกันภัย,non_life,"['กรุงเทพประกันภัย', 'bangkok insurance', 'กรุงเทพ', 'bki']"
37466890,,,
37470065,กรุงเทพประกันภัย,non_life,"['กรุงเทพประกันภัย', 'bangkok insurance', 'กรุงเทพ', 'bki']"
37470603,ANC,broker,"['anc', 'เอเอ็นซี']"
37483693,Chubb,non_life,"['chubb', 'ชับบ์', 'chuub', 'ชับ สามัคคี']"
37483693,Chubb,non_life,"['chubb', 'ชับบ์', 'chuub', 'ชับ สามัคคี']"
37483693,Krungsri First Choice,broker,"['first choice', 'กรุงศรี เฟิร์สช้อยส์', 'กรุงศรีเฟิร์สช้อย', 'เฟิสช้อย', 'เฟริสช้อย']"
37483693,Krungsri First Choice,broker,"['first choice', 'กรุงศรี เฟิร์สช้อยส์', 'กรุงศรีเฟิร์สช้อย', 'เฟิสช้อย', 'เฟริสช้อย']"
37491602,Krungsri First Choice,broker,"['first choice', 'กรุงศรี เฟิร์สช้อยส์', 'กรุงศรีเฟิร์สช้อย', 'เฟิสช้อย', 'เฟริสช้อย']"
37499101,,,
37501498,,,
37507957,วิริยะประกันภัย,non_life,"['วิริยะ', 'viriyah', 'วรย', 'วิริยา']"
37518126,Allianz Ayudhya,life,"['allianz', 'อลิอันซ์', 'อลิอันซ์อยุธยา', 'azay', 'อริอันซ์ อยุธยา', 'อลิอันช์', 'alianz ayudhya', 'az y']"
37524225,,,
37530134,Silkspan,broker,['silkspan']
37532644,,,
37533511,กรุงเทพประกันภัย,non_life,"['กรุงเทพประกันภัย', 'bangkok insurance', 'กรุงเทพ', 'bki']"
37533511,AIOI,non_life,"['aioi', 'ไอโออิ']"
37533616,,,
37534792,เมืองไทยประกันชีวิต,life,"['เมืองไทยประกันชีวิต', 'เมืองไทย', 'muangthai', 'mtl', 'ประกันชีวิตสีชมพู']"
37534792,เมืองไทยประกันชีวิต,life,"['เมืองไทยประกันชีวิต', 'เมืองไทย', 'muangthai', 'mtl', 'ประกันชีวิตสีชมพู']"
37534792,ไทยประกันชีวิต,life,"['ไทยประกันชีวิต', 'ไทยประกัน']"
37534792,ไทยประกันชีวิต,life,"['ไทยประกันชีวิต', 'ไทยประกัน']"
37534792,กสิกรไทย,broker,"['กสิกร', 'k bank', 'แบงค์เขียว']"
37534792,กสิกรไทย,broker,"['กสิกร', 'k bank', 'แบงค์เขียว']"
37536046,เมืองไทยประกันชีวิต,life,"['เมืองไทยประกันชีวิต', 'เมืองไทย', 'muangthai', 'mtl', 'ประกันชีวิตสีชมพู']"
37537506,AIA,life,"['aia', 'เอไอเอ']"
37537506,AIA,life,"['aia', 'เอไอเอ']"
37537506,AIA,life,"['aia', 'เอไอเอ']"
37537506,Krungthai AXA,non_life,"['กรุงไทยแอกซ่า', 'axa', 'แอกซ่า', 'แอกซา', 'เเอกซ่า', 'แอคซ่า', 'เเอคซา', 'กรุงไทยแอกซา', 'แอ๊คซ่า', 'แอ๊กซ่า', 'เเอกซ่า', 'axxa']"
37537506,Krungthai AXA,non_life,"['กรุงไทยแอกซ่า', 'axa', 'แอกซ่า', 'แอกซา', 'เเอกซ่า', 'แอคซ่า', 'เเอคซา', 'กรุงไทยแอกซา', 'แอ๊คซ่า', 'แอ๊กซ่า', 'เเอกซ่า', 'axxa']"
37537506,Krungthai AXA,non_life,"['กรุงไทยแอกซ่า', 'axa', 'แอกซ่า', 'แอกซา', 'เเอกซ่า', 'แอคซ่า', 'เเอคซา', 'กรุงไทยแอกซา', 'แอ๊คซ่า', 'แอ๊กซ่า', 'เเอกซ่า', 'axxa']"
37537506,SCB Protect,broker,"['scb protect', 'scb ประกัน', 'ไทยพาณิชย์ประกัน']"
37537506,SCB Protect,broker,"['scb protect', 'scb ประกัน', 'ไทยพาณิชย์ประกัน']"
37537506,SCB Protect,broker,"['scb protect', 'scb ประกัน', 'ไทยพาณิชย์ประกัน']"
37537506,SCB,broker,"['scb', 'ไทยพาณิชย์', 'ไทยพานิชย์', 'ธนาคารสีม่วง', 'cardx']"
37537506,SCB,broker,"['scb', 'ไทยพาณิชย์', 'ไทยพานิชย์', 'ธนาคารสีม่วง', 'cardx']"
37537506,SCB,broker,"['scb', 'ไทยพาณิชย์', 'ไทยพานิชย์', 'ธนาคารสีม่วง', 'cardx']"
37537506,ธนาคารออมสิน,broker,"['GSB', 'ออมสิน']"
37537506,ธนาคารออมสิน,broker,"['GSB', 'ออมสิน']"
37537506,ธนาคารออมสิน,broker,"['GSB', 'ออมสิน']"
37537506,ANC,broker,"['anc', 'เอเอ็นซี']"
37537506,ANC,broker,"['anc', 'เอเอ็นซี']"
37537506,ANC,broker,"['anc', 'เอเอ็นซี']"
37548212,SCB,broker,"['scb', 'ไทยพาณิชย์', 'ไทยพานิชย์', 'ธนาคารสีม่วง', 'cardx']"
37553637,Krungsri First Choice,broker,"['first choice', 'กรุงศรี เฟิร์สช้อยส์', 'กรุงศรีเฟิร์สช้อย', 'เฟิสช้อย', 'เฟริสช้อย']"
37557104,,,
37566531,เมืองไทยประกันชีวิต,life,"['เมืองไทยประกันชีวิต', 'เมืองไทย', 'muangthai', 'mtl', 'ประกันชีวิตสีชมพู']"
37566531,ไทยประกันชีวิต,life,"['ไทยประกันชีวิต', 'ไทยประกัน']"
37570703,,,
37571797,Krungthai AXA,non_life,"['กรุงไทยแอกซ่า', 'axa', 'แอกซ่า', 'แอกซา', 'เเอกซ่า', 'แอคซ่า', 'เเอคซา', 'กรุงไทยแอกซา', 'แอ๊คซ่า', 'แอ๊กซ่า', 'เเอกซ่า', 'axxa']"
37575365,AIA,life,"['aia', 'เอไอเอ']"
37575365,AIA,life,"['aia', 'เอไอเอ']"
37575365,Krungthai AXA,non_life,"['กรุงไทยแอกซ่า', 'axa', 'แอกซ่า', 'แอกซา', 'เเอกซ่า', 'แอคซ่า', 'เเอคซา', 'กรุงไทยแอกซา', 'แอ๊คซ่า', 'แอ๊กซ่า', 'เเอกซ่า', 'axxa']"
37575365,Krungthai AXA,non_life,"['กรุงไทยแอกซ่า', 'axa', 'แอกซ่า', 'แอกซา', 'เเอกซ่า', 'แอคซ่า', 'เเอคซา', 'กรุงไทยแอกซา', 'แอ๊คซ่า', 'แอ๊กซ่า', 'เเอกซ่า', 'axxa']"
37576470,ไทยประกันชีวิต,life,"['ไทยประกันชีวิต', 'ไทยประกัน']"
37576628,,,
37577788,,,
37579900,ANC,broker,"['anc', 'เอเอ็นซี']"
37584308,,,
37584372,อาคเนย์,non_life,"['อาคเนย์', 'aekn']"
37585239,AIA,life,"['aia', 'เอไอเอ']"
37585472,Cigna,life,"['cigna', 'ซิกน่า', 'ซิกม่า']"
37595837,Cigna,life,"['cigna', 'ซิกน่า', 'ซิกม่า']"
37605267,อาคเนย์,non_life,"['อาคเนย์', 'aekn']"
37610888,AIA,life,"['aia', 'เอไอเอ']"
37613721,,,
37629076,Allianz Ayudhya,life,"['allianz', 'อลิอันซ์', 'อลิอันซ์อยุธยา', 'azay', 'อริอันซ์ อยุธยา', 'อลิอันช์', 'alianz ayudhya', 'az y']"
37629478,ไทยประกันชีวิต,life,"['ไทยประกันชีวิต', 'ไทยประกัน']"
37629478,ไทยประกันชีวิต,life,"['ไทยประกันชีวิต', 'ไทยประกัน']"
37629478,ทิพยประกันภัย,non_life,"['ทิพย', 'ทิพยประกันภัย', 'dip', 'dhp', 'tip']"
37629478,ทิพยประกันภัย,non_life,"['ทิพย', 'ทิพยประกันภัย', 'dip', 'dhp', 'tip']"
37637839,เมืองไทยประกันชีวิต,life,"['เมืองไทยประกันชีวิต', 'เมืองไทย', 'muangthai', 'mtl', 'ประกันชีวิตสีชมพู']"
37640420,,,
37642128,เทเวศประกันภัย,non_life,['เทเวศ']
37642128,เทเวศประกันภัย,non_life,['เทเวศ']
37642128,Silkspan,broker,['silkspan']
37642128,Silkspan,broker,['silkspan']
37643195,Krungthai AXA,non_life,"['กรุงไทยแอกซ่า', 'axa', 'แอกซ่า', 'แอกซา', 'เเอกซ่า', 'แอคซ่า', 'เเอคซา', 'กรุงไทยแอกซา', 'แอ๊คซ่า', 'แอ๊กซ่า', 'เเอกซ่า', 'axxa']"
37644134,ธนชาตประกันภัย,non_life,"['ธนชาตประกันภัย', 'ธนชาต', 'ธนชาติ', 'ประกันภัยสีส้ม']"
37649224,,,
37649649,,,
37650341,,,
37653170,SCB,broker,"['scb', 'ไทยพาณิชย์', 'ไทยพานิชย์', 'ธนาคารสีม่วง', 'cardx']"
37654159,,,
37662821,AIA,life,"['aia', 'เอไอเอ']"
37665591,,,
37669194,Cigna,life,"['cigna', 'ซิกน่า', 'ซิกม่า']"
37672150,อาคเนย์,non_life,"['อาคเนย์', 'aekn']"
37672391,,,
37677325,Krungthai AXA,non_life,"['กรุงไทยแอกซ่า', 'axa', 'แอกซ่า', 'แอกซา', 'เเอกซ่า', 'แอคซ่า', 'เเอคซา', 'กรุงไทยแอกซา', 'แอ๊คซ่า', 'แอ๊กซ่า', 'เเอกซ่า', 'axxa']"
37680246,,,
37686059,เมืองไทยประกันชีวิต,life,"['เมืองไทยประกันชีวิต', 'เมืองไทย', 'muangthai', 'mtl', 'ประกันชีวิตสีชมพู']"
37686059,ไทยประกันชีวิต,life,"['ไทยประกันชีวิต', 'ไทยประกัน']"
37690307,,,
37706395,Krungthai AXA,non_life,"['กรุงไทยแอกซ่า', 'axa', 'แอกซ่า', 'แอกซา', 'เเอกซ่า', 'แอคซ่า', 'เเอคซา', 'กรุงไทยแอกซา', 'แอ๊คซ่า', 'แอ๊กซ่า', 'เเอกซ่า', 'axxa']"
37706395,Krungthai AXA,non_life,"['กรุงไทยแอกซ่า', 'axa', 'แอกซ่า', 'แอกซา', 'เเอกซ่า', 'แอคซ่า', 'เเอคซา', 'กรุงไทยแอกซา', 'แอ๊คซ่า', 'แอ๊กซ่า', 'เเอกซ่า', 'axxa']"
37706395,Krungthai AXA,non_life,"['กรุงไทยแอกซ่า', 'axa', 'แอกซ่า', 'แอกซา', 'เเอกซ่า', 'แอคซ่า', 'เเอคซา', 'กรุงไทยแอกซา', 'แอ๊คซ่า', 'แอ๊กซ่า', 'เเอกซ่า', 'axxa']"
37706395,เมืองไทยประกันชีวิต,life,"['เมืองไทยประกันชีวิต', 'เมืองไทย', 'muangthai', 'mtl', 'ประกันชีวิตสีชมพู']"
37706395,เมืองไทยประกันชีวิต,life,"['เมืองไทยประกันชีวิต', 'เมืองไทย', 'muangthai', 'mtl', 'ประกันชีวิตสีชมพู']"
37706395,เมืองไทยประกันชีวิต,life,"['เมืองไทยประกันชีวิต', 'เมืองไทย', 'muangthai', 'mtl', 'ประกันชีวิตสีชมพู']"
37706395,กรุงเทพประกันภัย,non_life,"['กรุงเทพประกันภัย', 'bangkok insurance', 'กรุงเทพ', 'bki']"
37706395,กรุงเทพประกันภัย,non_life,"['กรุงเทพประกันภัย', 'bangkok insurance', 'กรุงเทพ', 'bki']"
37706395,กรุงเทพประกันภัย,non_life,"['กรุงเทพประกันภัย', 'bangkok insurance', 'กรุงเทพ', 'bki']"
37706395,ธนาคารกรุงไทย,broker,['ธนาคารกรุงไทย']
37706395,ธนาคารกรุงไทย,broker,['ธนาคารกรุงไทย']
37706395,ธนาคารกรุงไทย,broker,['ธนาคารกรุงไทย']
37706596,วิริยะประกันภัย,non_life,"['วิริยะ', 'viriyah', 'วรย', 'วิริยา']"
37706596,LMG,non_life,"['lmg', 'แอลเอ็มจี']"
37706596,เทเวศประกันภัย,non_life,['เทเวศ']
37706891,ไทยประกันชีวิต,life,"['ไทยประกันชีวิต', 'ไทยประกัน']"
37713021,ไทยประกันชีวิต,life,"['ไทยประกันชีวิต', 'ไทยประกัน']"
37713443,AIA,life,"['aia', 'เอไอเอ']"
37722764,FWD,life,"['fwd', 'เอฟดับบลิวดี', 'fwd ประกันชีวิต']"
37727976,,,
37728443,,,
37729484,,,
37735513,AIA,life,"['aia', 'เอไอเอ']"
37738177,,,
37741760,,,
37742234,คุ้มภัยโตเกียวมารีน,non_life,"['ประกันคุ้มภัย', 'คุ้มภัย', 'คภ.', 'โตเกียวมารีน', 'tokio marine']"
37743887,,,
37744945,Krungthai AXA,non_life,"['กรุงไทยแอกซ่า', 'axa', 'แอกซ่า', 'แอกซา', 'เเอกซ่า', 'แอคซ่า', 'เเอคซา', 'กรุงไทยแอกซา', 'แอ๊คซ่า', 'แอ๊กซ่า', 'เเอกซ่า', 'axxa']"
37752328,MSIG,non_life,"['msig', 'เอ็มเอสไอจี']"
37752328,MSIG,non_life,"['msig', 'เอ็มเอสไอจี']"
37752328,MSIG,non_life,"['msig', 'เอ็มเอสไอจี']"
37752328,เมืองไทยประกันชีวิต,life,"['เมืองไทยประกันชีวิต', 'เมืองไทย', 'muangthai', 'mtl', 'ประกันชีวิตสีชมพู']"
37752328,เมืองไทยประกันชีวิต,life,"['เมืองไทยประกันชีวิต', 'เมืองไทย', 'muangthai', 'mtl', 'ประกันชีวิตสีชมพู']"
37752328,เมืองไทยประกันชีวิต,life,"['เมืองไทยประกันชีวิต', 'เมืองไทย', 'muangthai', 'mtl', 'ประกันชีวิตสีชมพู']"
37752328,กสิกรไทย,broker,"['กสิกร', 'k bank', 'แบงค์เขียว']"
37752328,กสิกรไทย,broker,"['กสิกร', 'k bank', 'แบงค์เขียว']"
37752328,กสิกรไทย,broker,"['กสิกร', 'k bank', 'แบงค์เขียว']"
37753214,Chubb,non_life,"['chubb', 'ชับบ์', 'chuub', 'ชับ สามัคคี']"
37753214,Chubb,non_life,"['chubb', 'ชับบ์', 'chuub', 'ชับ สามัคคี']"
37753214,Krungsri First Choice,broker,"['first choice', 'กรุงศรี เฟิร์สช้อยส์', 'กรุงศรีเฟิร์สช้อย', 'เฟิสช้อย', 'เฟริสช้อย']"
37753214,Krungsri First Choice,broker,"['first choice', 'กรุงศรี เฟิร์สช้อยส์', 'กรุงศรีเฟิร์สช้อย', 'เฟิสช้อย', 'เฟริสช้อย']"
37759534,Allianz Ayudhya,life,"['allianz', 'อลิอันซ์', 'อลิอันซ์อยุธยา', 'azay', 'อริอันซ์ อยุธยา', 'อลิอันช์', 'alianz ayudhya', 'az y']"
37762625,,,
37764473,,,
37767757,,,
37770555,Allianz Ayudhya,life,"['allianz', 'อลิอันซ์', 'อลิอันซ์อยุธยา', 'azay', 'อริอันซ์ อยุธยา', 'อลิอันช์', 'alianz ayudhya', 'az y']"
37770555,Allianz Ayudhya,life,"['allianz', 'อลิอันซ์', 'อลิอันซ์อยุธยา', 'azay', 'อริอันซ์ อยุธยา', 'อลิอันช์', 'alianz ayudhya', 'az y']"
37770555,วิริยะประกันภัย,non_life,"['วิริยะ', 'viriyah', 'วรย', 'วิริยา']"
37770555,วิริยะประกันภัย,non_life,"['วิริยะ', 'viriyah', 'วรย', 'วิริยา']"
37772051,กรุงเทพประกันชีวิต,life,"['กรุงเทพประกันชีวิต', 'bangkok life', 'bblife']"
37772051,กรุงเทพประกันชีวิต,life,"['กรุงเทพประกันชีวิต', 'bangkok life', 'bblife']"
37772051,Chubb,non_life,"['chubb', 'ชับบ์', 'chuub', 'ชับ สามัคคี']"
37772051,Chubb,non_life,"['chubb', 'ชับบ์', 'chuub', 'ชับ สามัคคี']"
37773718,AEON,broker,"['aeon', 'อิออน']"
37773718,AEON,broker,"['aeon', 'อิออน']"
37773718,เมืองไทยประกันชีวิต,life,"['เมืองไทยประกันชีวิต', 'เมืองไทย', 'muangthai', 'mtl', 'ประกันชีวิตสีชมพู']"
37773718,เมืองไทยประกันชีวิต,life,"['เมืองไทยประกันชีวิต', 'เมืองไทย', 'muangthai', 'mtl', 'ประกันชีวิตสีชมพู']"
37773718,ไทยประกันชีวิต,life,"['ไทยประกันชีวิต', 'ไทยประกัน']"
37773718,ไทยประกันชีวิต,life,"['ไทยประกันชีวิต', 'ไทยประกัน']"
37773718,Cigna,life,"['cigna', 'ซิกน่า', 'ซิกม่า']"
37773718,Cigna,life,"['cigna', 'ซิกน่า', 'ซิกม่า']"
37773857,,,
37780298,,,
37780636,ไทยวิวัฒน์,non_life,"['ไทยวิวัฒน์', 'thaivivat', 'ไทยวิวัตน์']"
37782556,,,
37792263,,,
37798567,,,
37806811,ไทยประกันชีวิต,life,"['ไทยประกันชีวิต', 'ไทยประกัน']"
37812229,Generali,non_life,"['generali', 'เจนเนอราลี่']"
37813961,,,
37815882,Manulife,life,"['manulife', 'เมนูไลฟ์']"
37816501,เมืองไทยประกันชีวิต,life,"['เมืองไทยประกันชีวิต', 'เมืองไทย', 'muangthai', 'mtl', 'ประกันชีวิตสีชมพู']"
37816501,ไทยประกันชีวิต,life,"['ไทยประกันชีวิต', 'ไทยประกัน']"
37818699,Allianz Ayudhya,life,"['allianz', 'อลิอันซ์', 'อลิอันซ์อยุธยา', 'azay', 'อริอันซ์ อยุธยา', 'อลิอันช์', 'alianz ayudhya', 'az y']"
37818699,Allianz Ayudhya,life,"['allianz', 'อลิอันซ์', 'อลิอันซ์อยุธยา', 'azay', 'อริอันซ์ อยุธยา', 'อลิอันช์', 'alianz ayudhya', 'az y']"
37818699,ไทยวิวัฒน์,non_life,"['ไทยวิวัฒน์', 'thaivivat', 'ไทยวิวัตน์']"
37818699,ไทยวิวัฒน์,non_life,"['ไทยวิวัฒน์', 'thaivivat', 'ไทยวิวัตน์']"
37824571,เมืองไทยประกันชีวิต,life,"['เมืองไทยประกันชีวิต', 'เมืองไทย', 'muangthai', 'mtl', 'ประกันชีวิตสีชมพู']"
37824571,เมืองไทยประกันชีวิต,life,"['เมืองไทยประกันชีวิต', 'เมืองไทย', 'muangthai', 'mtl', 'ประกันชีวิตสีชมพู']"
37824571,Allianz Ayudhya,life,"['allianz', 'อลิอันซ์', 'อลิอันซ์อยุธยา', 'azay', 'อริอันซ์ อยุธยา', 'อลิอันช์', 'alianz ayudhya', 'az y']"
37824571,Allianz Ayudhya,life,"['allianz', 'อลิอันซ์', 'อลิอันซ์อยุธยา', 'azay', 'อริอันซ์ อยุธยา', 'อลิอันช์', 'alianz ayudhya', 'az y']"
37824571,FWD,life,"['fwd', 'เอฟดับบลิวดี', 'fwd ประกันชีวิต']"
37824571,FWD,life,"['fwd', 'เอฟดับบลิวดี', 'fwd ประกันชีวิต']"
37824571,Krungthai AXA,non_life,"['กรุงไทยแอกซ่า', 'axa', 'แอกซ่า', 'แอกซา', 'เเอกซ่า', 'แอคซ่า', 'เเอคซา', 'กรุงไทยแอกซา', 'แอ๊คซ่า', 'แอ๊กซ่า', 'เเอกซ่า', 'axxa']"
37824571,Krungthai AXA,non_life,"['กรุงไทยแอกซ่า', 'axa', 'แอกซ่า', 'แอกซา', 'เเอกซ่า', 'แอคซ่า', 'เเอคซา', 'กรุงไทยแอกซา', 'แอ๊คซ่า', 'แอ๊กซ่า', 'เเอกซ่า', 'axxa']"
37824571,ไทยวิวัฒน์,non_life,"['ไทยวิวัฒน์', 'thaivivat', 'ไทยวิวัตน์']"
37824571,ไทยวิวัฒน์,non_life,"['ไทยวิวัฒน์', 'thaivivat', 'ไทยวิวัตน์']"
37825503,,,
37830227,เมืองไทยประกันชีวิต,life,"['เมืองไทยประกันชีวิต', 'เมืองไทย', 'muangthai', 'mtl', 'ประกันชีวิตสีชมพู']"
37835005,วารุณีพร อินชัวร์รันซ์,broker,"['วารุณีพร อินชัวร์รันซ์', 'วารุณี อินชัวร์รันซ์']"
37858016,,,
37862130,Krungthai AXA,non_life,"['กรุงไทยแอกซ่า', 'axa', 'แอกซ่า', 'แอกซา', 'เเอกซ่า', 'แอคซ่า', 'เเอคซา', 'กรุงไทยแอกซา', 'แอ๊คซ่า', 'แอ๊กซ่า', 'เเอกซ่า', 'axxa']"
37873368,ธนาคารออมสิน,broker,"['GSB', 'ออมสิน']"
37874830,,,
37882286,กรุงเทพประกันภัย,non_life,"['กรุงเทพประกันภัย', 'bangkok insurance', 'กรุงเทพ', 'bki']"
37884291,FWD,life,"['fwd', 'เอฟดับบลิวดี', 'fwd ประกันชีวิต']"
37885245,ทิพยประกันภัย,non_life,"['ทิพย', 'ทิพยประกันภัย', 'dip', 'dhp', 'tip']"
37885245,ทิพยประกันภัย,non_life,"['ทิพย', 'ทิพยประกันภัย', 'dip', 'dhp', 'tip']"
37885245,ธนาคารกรุงไทย,broker,['ธนาคารกรุงไทย']
37885245,ธนาคารกรุงไทย,broker,['ธนาคารกรุงไทย']
37886130,AIA,life,"['aia', 'เอไอเอ']"
37886130,AIA,life,"['aia', 'เอไอเอ']"
37886130,Krungthai AXA,non_life,"['กรุงไทยแอกซ่า', 'axa', 'แอกซ่า', 'แอกซา', 'เเอกซ่า', 'แอคซ่า', 'เเอคซา', 'กรุงไทยแอกซา', 'แอ๊คซ่า', 'แอ๊กซ่า', 'เเอกซ่า', 'axxa']"
37886130,Krungthai AXA,non_life,"['กรุงไทยแอกซ่า', 'axa', 'แอกซ่า', 'แอกซา', 'เเอกซ่า', 'แอคซ่า', 'เเอคซา', 'กรุงไทยแอกซา', 'แอ๊คซ่า', 'แอ๊กซ่า', 'เเอกซ่า', 'axxa']"
37891313,ไทยประกันชีวิต,life,"['ไทยประกันชีวิต', 'ไทยประกัน']"
37893013,ธนชาตประกันภัย,non_life,"['ธนชาตประกันภัย', 'ธนชาต', 'ธนชาติ', 'ประกันภัยสีส้ม']"
37894239,Krungthai AXA,non_life,"['กรุงไทยแอกซ่า', 'axa', 'แอกซ่า', 'แอกซา', 'เเอกซ่า', 'แอคซ่า', 'เเอคซา', 'กรุงไทยแอกซา', 'แอ๊คซ่า', 'แอ๊กซ่า', 'เเอกซ่า', 'axxa']"
37913038,,,
37915560,Bupa,life,"['bupa', 'บูพา', 'บูพ่า']"
37924896,,,
